zone,mean,max,min,sum,std,var,count,majority
0.0,35.41109085083008,55.17641830444336,23.665693283081055,1093848.625,3.727017402648926,13.89065933227539,30890.0,35.39291763305664
801.0,46.7760009765625,57.88349151611328,35.65610885620117,267932.9375,3.6363730430603027,13.2232084274292,5728.0,49.423892974853516
802.0,41.38330078125,54.974754333496094,32.91485595703125,197274.1875,4.548986434936523,20.69327735900879,4767.0,35.76548385620117
1001.0,47.18606185913086,54.742332458496094,34.05647277832031,95363.03125,3.5511295795440674,12.61052131652832,2021.0,45.9751091003418
1002.0,40.19192123413086,53.193965911865234,31.882612228393555,107834.921875,4.961628437042236,24.617755889892578,2683.0,34.439292907714844
