zone,mean,max,min,sum,std,var,count,majority
0.0,27.38875961303711,43.33298110961914,18.015705108642578,844587.1875,2.919966697692871,8.526206016540527,30837.0,27.53830909729004
801.0,37.016414642333984,47.40726089477539,22.862457275390625,212030.015625,3.1848292350769043,10.143136978149414,5728.0,38.16493225097656
802.0,32.433937072753906,44.4951057434082,18.545499801635742,154612.578125,3.821321487426758,14.602497100830078,4767.0,29.978775024414062
1001.0,36.801212310791016,43.685035705566406,26.65304183959961,74375.25,2.9198644161224365,8.52560806274414,2021.0,35.546730041503906
1002.0,31.30146026611328,41.16595458984375,18.812105178833008,83981.8203125,3.785490036010742,14.329935073852539,2683.0,28.4816837310791
