zone,mean,max,min,sum,std,var,count,majority
0.0,28.74915885925293,46.24855041503906,18.03963279724121,887802.75,4.062491416931152,16.50383758544922,30881.0,26.488977432250977
801.0,36.35822296142578,46.0092887878418,28.081775665283203,208259.90625,2.4744696617126465,6.123000621795654,5728.0,37.43006134033203
802.0,33.18831253051758,44.3310432434082,26.369346618652344,158208.6875,3.0923502445220947,9.562630653381348,4767.0,30.009538650512695
1001.0,36.27653503417969,42.43404006958008,26.991426467895508,73314.875,2.542818784713745,6.465927600860596,2021.0,36.3533821105957
1002.0,31.65077781677246,40.66350555419922,24.920106887817383,84919.0390625,3.3978161811828613,11.545154571533203,2683.0,27.620342254638672
