zone,mean,max,min,sum,std,var,count,majority
0.0,28.889644622802734,46.23487854003906,21.24915313720703,892401.125,2.652387857437134,7.035161972045898,30890.0,29.008058547973633
801.0,38.33299255371094,47.814002990722656,28.751707077026367,219571.375,3.4376206398010254,11.817235946655273,5728.0,39.35440444946289
802.0,33.70155334472656,46.0468864440918,26.793180465698242,160655.296875,3.9659183025360107,15.728507995605469,4767.0,29.3361873626709
1001.0,39.5028076171875,47.98832321166992,28.4748477935791,79835.171875,3.468061923980713,12.027453422546387,2021.0,39.77482223510742
1002.0,33.4088134765625,45.428226470947266,26.61202621459961,89635.84375,4.354689121246338,18.96331787109375,2683.0,29.85914421081543
