zone,mean,max,min,sum,std,var,count,majority
0.0,27.987817764282227,43.708961486816406,18.02937889099121,864347.75,3.4962828159332275,12.223994255065918,30883.0,26.147174835205078
801.0,35.170616149902344,44.4882698059082,27.16916275024414,201457.28125,2.4345834255218506,5.927196502685547,5728.0,37.7992057800293
802.0,32.02174758911133,41.95893478393555,25.815628051757812,152647.671875,2.8932106494903564,8.370668411254883,4767.0,29.664318084716797
1001.0,35.19416809082031,42.24946594238281,25.808792114257812,71127.4140625,2.5095407962799072,6.297794818878174,2021.0,34.03254699707031
1002.0,30.831016540527344,40.55071258544922,24.202322006225586,82719.6171875,3.202147960662842,10.253750801086426,2683.0,26.929901123046875
