zone,mean,max,min,sum,std,var,count,majority
0.0,31.0466365814209,50.53133010864258,19.099218368530273,959030.625,4.429837226867676,19.623456954956055,30890.0,32.43633270263672
801.0,39.27201843261719,50.11774826049805,30.617944717407227,224950.125,2.771561622619629,7.681553363800049,5728.0,39.41592788696289
802.0,35.80678939819336,47.95756149291992,27.53489112854004,170690.96875,3.4042139053344727,11.588671684265137,4767.0,32.52178192138672
1001.0,39.86975860595703,47.280792236328125,28.977296829223633,80576.78125,2.948190689086914,8.691827774047852,2021.0,38.94765853881836
1002.0,34.48725128173828,45.171875,21.71058464050293,92529.296875,4.180910587310791,17.48001480102539,2683.0,29.82154655456543
