zone,mean,max,min,sum,std,var,count,majority
0.0,27.969202041625977,45.78028106689453,18.002033233642578,829174.9375,3.8771817684173584,15.032538414001465,29646.0,28.228750228881836
801.0,38.189239501953125,49.94001388549805,18.02937889099121,217793.234375,4.563526630401611,20.825773239135742,5703.0,39.85001754760742
802.0,32.52632522583008,45.2744140625,18.012287139892578,146856.359375,5.965116024017334,35.582611083984375,4515.0,26.933319091796875
1001.0,39.61466598510742,48.59331130981445,20.3570499420166,80061.2421875,3.712050437927246,13.779317855834961,2021.0,41.23431396484375
1002.0,32.557308197021484,44.78221893310547,18.302820205688477,86407.09375,5.627727031707764,31.67131233215332,2654.0,29.489999771118164
